EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Average Job Satisfaction  
2850,2,4,3,2.718129404
2851,1,4,4,2.717307692
2852,3,3,3,2.716484926
2853,3,2,2,2.716302953
2854,3,1,4,2.716763006
2855,4,2,2,2.717866324
2856,3,1,3,2.718327974
2857,3,1,4,2.719433719
2858,3,1,3,2.720540889
2859,3,4,4,2.721649485
2860,2,4,2,2.720825274
2861,2,1,3,2.72
2862,3,4,3,2.721110394
2863,3,4,3,2.720284238
2864,4,2,3,2.719457014
2865,2,2,2,2.71992238
2866,3,3,2,2.72038835
2867,4,1,3,2.720207254
2868,4,2,3,2.7213221
2869,4,3,3,2.721789883
2870,3,2,3,2.721609345
2871,4,3,2,2.722077922
2872,4,2,3,2.721897336
2873,3,3,3,2.72236671
2874,4,2,2,2.722186077
2875,2,3,3,2.72265625
2876,4,NA,4,2.72247557
2877,1,4,3,2.724250326
2878,2,1,2,2.723418134
2879,2,2,3,2.724543081
2880,3,3,3,2.725016329
2881,4,3,3,2.724836601
2882,4,4,1,2.724656638
2883,3,1,3,2.72382199
2884,4,4,3,2.724950884
2885,4,3,4,2.724115334
2886,3,4,4,2.723934426
2887,2,1,3,2.723097113
2888,2,4,2,2.724228496
2889,4,2,2,2.723390276
2890,2,4,3,2.723865878
2891,4,4,1,2.723026316
2892,4,1,3,2.722185648
2893,4,4,2,2.723320158
2894,3,3,3,2.722478576
2895,4,3,3,2.722295515
2896,2,2,1,2.722112211
2897,4,1,3,2.722589168
2898,4,4,3,2.723727693
2899,3,1,NA,2.722883598
2900,3,3,2,2.724023825
2901,4,4,3,2.72384106
2902,4,1,3,2.722995361
2903,4,2,4,2.724137931
2904,3,2,3,2.724618447
2905,2,4,3,2.725099602
2906,1,3,2,2.724252492
2907,3,3,3,2.724069149
2908,3,4,3,2.723885562
2909,1,4,3,2.723035952
2910,2,4,3,2.72218521
2911,3,3,4,2.721333333
2912,3,4,2,2.721147432
2913,3,4,2,2.720293725
2914,3,4,3,2.719438878
2915,2,3,2,2.718582888
2916,4,4,2,2.718394649
2917,3,4,1,2.717536814
2918,4,4,3,2.71667783
2919,1,1,4,2.715817694
2920,1,3,4,2.716968478
2921,3,2,3,2.716778523
2922,4,3,1,2.717259906
2923,3,3,3,2.717069892
2924,3,4,3,2.716879623
2925,3,1,2,2.716016151
2926,NA,4,3,2.717171717
2927,3,4,3,2.716307278
2928,2,3,3,2.715441672
2929,3,4,2,2.715249663
2930,4,1,3,2.714382174
2931,3,1,2,2.715540541
2932,1,3,3,2.716700473
2933,1,3,3,2.716508796
2934,3,3,3,2.716316858
2935,3,4,3,2.716124661
2936,4,1,3,2.715254237
2937,4,4,3,2.71641791
2938,1,3,3,2.715546504
2939,4,1,3,2.715353261
2940,1,3,3,2.716519375
2941,3,4,2,2.716326531
2942,3,2,4,2.715452689
2943,2,2,1,2.715940054
2944,4,4,3,2.716428085
2945,4,1,3,2.715552524
2946,3,2,2,2.716723549
2947,1,3,1,2.717213115
2948,1,2,3,2.717019822
2949,2,4,3,2.71751026
2950,2,1,3,2.716632444
2951,3,4,3,2.717808219
2952,4,4,3,2.716929404
2953,4,1,3,2.716049383
2954,1,2,2,2.717227179
2955,4,4,2,2.71771978
2956,3,4,4,2.716838488
2957,4,3,4,2.715955983
2958,1,4,3,2.715760496
2959,2,2,2,2.714876033
2960,1,1,3,2.715368711
2961,3,2,1,2.716551724
2962,1,2,2,2.717046239
2963,3,3,2,2.717541436
2964,2,3,3,2.717346234
2965,2,4,2,2.717150761
2966,2,4,3,2.716262976
2967,1,1,3,2.715373961
2968,4,4,3,2.716562717
2969,4,3,1,2.715672677
2970,4,4,3,2.715475364
2971,1,2,3,2.714583333
2972,4,4,3,2.715079917
2973,3,1,3,2.71418637
2974,3,2,3,2.715379262
2975,4,2,2,2.715877437
2976,4,4,3,2.716376307
2977,2,4,2,2.715481172
2978,3,2,4,2.714584787
2979,3,3,3,2.715083799
2980,3,2,2,2.714884696
2981,3,4,3,2.715384615
2982,4,2,3,2.714485654
2983,4,2,3,2.714985994
2984,4,3,3,2.715487036
2985,2,1,3,2.715287518
2986,2,4,2,2.716491228
2987,3,4,2,2.715589888
2988,2,2,3,2.71468728
2989,4,3,2,2.715189873
2990,1,2,3,2.714989444
2991,4,3,3,2.715492958
2992,3,4,3,2.715292459
2993,1,1,3,2.71438646
2994,1,1,3,2.71559633
2995,3,4,1,2.71680791
2996,4,2,3,2.71590106
2997,3,1,3,2.716407355
2998,3,4,3,2.717622081
2999,3,3,3,2.716713881
3000,3,2,2,2.716513111
3001,3,2,2,2.717021277
3002,3,2,3,2.717530163
3003,4,3,3,2.718039773
3004,4,4,3,2.717839375
3005,1,4,2,2.716927454
3006,1,4,2,2.716014235
3007,4,4,3,2.715099715
3008,3,3,3,2.714183892
3009,3,4,3,2.713980029
3010,4,3,2,2.713062099
3011,2,4,2,2.712857143
3012,4,3,3,2.711937098
3013,3,3,4,2.711731044
3014,3,2,3,2.711524696
3015,4,3,2,2.712034384
3016,3,1,2,2.711827957
3017,4,4,3,2.713055954
3018,2,4,2,2.712132089
3019,2,1,2,2.711206897
3020,2,4,3,2.712437096
3021,4,3,3,2.711510791
3022,2,2,3,2.711303096
3023,4,4,2,2.711815562
3024,3,4,3,2.710886806
3025,3,4,NA,2.70995671
3026,4,2,3,2.709025271
3027,3,2,3,2.709537572
3028,3,4,2,2.710050615
3029,4,2,3,2.709117221
3030,2,3,3,2.709630702
3031,1,4,3,2.70942029
3032,4,3,2,2.708484409
3033,3,3,3,2.708272859
3034,3,2,3,2.708061002
3035,1,3,1,2.708575581
3036,3,1,3,2.708363636
3037,4,3,4,2.709606987
3038,3,3,3,2.709395484
3039,1,4,3,2.709183673
3040,1,2,3,2.708242159
3041,4,4,3,2.708759124
3042,1,4,3,2.707815924
3043,4,3,3,2.706871345
3044,4,3,3,2.706656913
3045,1,4,2,2.706442167
3046,4,3,3,2.705494505
3047,3,1,3,2.705278592
3048,3,3,4,2.706529714
3049,1,2,3,2.706314244
3050,4,4,3,2.706833211
3051,3,3,3,2.705882353
3052,3,2,3,2.705665931
3053,3,2,3,2.706185567
3054,4,4,3,2.706705969
3055,3,2,3,2.705752212
3056,4,2,3,2.706273063
3057,2,4,3,2.706794682
3058,2,3,3,2.705838877
3059,3,4,2,2.705621302
3060,4,3,3,2.704663212
3061,1,4,2,2.704444444
3062,3,4,3,2.703484062
3063,4,3,4,2.702522255
3064,3,2,3,2.702301411
3065,3,1,3,2.70282318
3066,1,2,3,2.704089219
3067,2,3,3,2.704613095
3068,3,4,3,2.70439315
3069,4,1,2,2.70342772
3070,4,2,3,2.704697987
3071,2,1,3,2.705223881
3072,3,2,2,2.706497386
3073,1,2,3,2.707025411
3074,2,3,3,2.707554226
3075,1,1,2,2.707335329
3076,3,3,3,2.708614232
3077,2,1,1,2.708395802
3078,4,4,3,2.709677419
3079,3,3,3,2.708708709
3080,2,4,3,2.708489857
3081,2,3,3,2.707518797
3082,4,1,3,2.707298721
3083,2,3,3,2.708584337
3084,3,1,2,2.708364732
3085,2,3,3,2.709653092
3086,2,NA,3,2.709433962
3087,3,1,3,2.711480363
3088,1,1,3,2.712773998
3089,4,3,3,2.714069592
3090,1,4,2,2.713853142
3091,4,4,1,2.712878788
3092,1,3,3,2.711902957
3093,3,4,3,2.71168437
3094,1,1,1,2.71070615
3095,3,3,2,2.712006079
3096,4,4,4,2.711787072
3097,1,2,3,2.710806697
3098,4,3,2,2.711348058
3099,4,4,3,2.711128049
3100,3,3,3,2.710144928
3101,1,4,1,2.709923664
3102,3,4,1,2.708938121
3103,2,3,3,2.70795107
3104,3,2,4,2.707727621
3105,1,4,4,2.708269525
3106,3,1,3,2.707279693
3107,1,4,2,2.708588957
3108,2,3,3,2.707597851
3109,3,4,2,2.707373272
3110,3,1,4,2.706379708
3111,1,4,3,2.707692308
3112,1,3,1,2.70669746
3113,4,3,3,2.706471495
3114,3,3,3,2.706245181
3115,NA,3,3,2.706018519
3116,3,4,3,2.705791506
3117,3,2,4,2.704791345
3118,2,3,4,2.705336427
3119,1,4,3,2.705108359
3120,4,2,3,2.704105345
3121,4,3,3,2.704651163
3122,1,3,3,2.704422033
3123,2,1,3,2.704192547
3124,2,3,3,2.705516706
3125,2,4,2,2.705287714
3126,3,3,3,2.704280156
3127,2,4,3,2.704049844
3128,1,2,3,2.703039751
3129,4,4,3,2.703588144
3130,2,3,3,2.702576112
3131,2,3,3,2.70234375
3132,3,3,3,2.702111024
3133,2,4,4,2.701877934
3134,4,1,2,2.700861394
3135,4,2,4,2.702194357
3136,2,3,2,2.702745098
3137,4,4,4,2.702511774
3138,1,3,3,2.701492537
3139,3,4,2,2.701257862
3140,2,2,3,2.700236035
3141,3,1,3,2.700787402
3142,1,3,3,2.70212766
3143,1,3,3,2.701892744
3144,1,3,3,2.701657459
3145,4,4,3,2.701421801
3146,3,4,1,2.700395257
3147,2,4,4,2.699367089
3148,1,3,2,2.698337292
3149,2,1,3,2.698098257
3150,1,2,3,2.699444885
3151,4,1,3,2.7
3152,4,3,3,2.701350278
3153,4,4,3,2.701112878
3154,3,3,3,2.700079554
3155,2,2,2,2.699840764
3156,4,3,3,2.700398406
3157,2,4,3,2.70015949
3158,1,2,4,2.699122107
3159,4,2,3,2.699680511
3160,1,2,3,2.700239808
3161,2,3,3,2.7008
3162,1,3,3,2.700560448
3163,2,1,4,2.700320513
3164,2,4,3,2.701684042
3165,2,1,1,2.700642055
3166,1,4,3,2.702008032
3167,1,4,4,2.70096463
3168,1,3,2,2.699919549
3169,4,3,2,2.699677939
3170,4,2,4,2.699435939
3171,3,4,3,2.7
3172,2,4,2,2.698950767
3173,3,1,2,2.697899838
3174,4,3,3,2.699272433
3175,4,1,1,2.699029126
3176,1,3,4,2.700404858
3177,3,3,3,2.700162075
3178,3,1,3,2.699918897
3179,3,3,3,2.701298701
3180,4,4,4,2.701056052
3181,1,3,3,2.7
3182,3,3,3,2.699755899
3183,1,4,2,2.699511401
3184,3,3,3,2.698451508
3185,4,1,4,2.698205546
3186,2,4,2,2.699591837
3187,1,1,3,2.698529412
3188,3,4,3,2.699918234
3189,3,3,3,2.698854337
3190,2,3,2,2.698607699
3191,2,4,3,2.698360656
3192,3,4,1,2.697292863
3193,3,2,4,2.696223317
3194,2,2,3,2.696795399
3195,1,4,3,2.697368421
3196,4,3,3,2.696296296
3197,1,1,3,2.696046129
3198,3,3,3,2.697444353
3199,1,1,4,2.697194719
3200,4,2,3,2.698596201
3201,4,4,3,2.699173554
3202,2,4,3,2.698097601
3203,2,2,3,2.697019868
3204,4,4,3,2.697597349
3205,4,4,3,2.696517413
3206,4,3,3,2.695435685
3207,4,2,4,2.695182724
3208,1,3,3,2.695760599
3209,4,3,3,2.695507488
3210,4,4,2,2.695253955
3211,2,3,3,2.694166667
3212,2,4,2,2.693911593
3213,3,1,3,2.692821369
3214,3,4,3,2.694235589
3215,4,1,3,2.693143813
3216,4,1,3,2.694560669
3217,3,3,3,2.695979899
3218,2,4,2,2.695725063
3219,1,1,3,2.694630872
3220,4,1,2,2.696053736
3221,4,3,3,2.697478992
3222,4,2,3,2.697224558
3223,1,2,3,2.697811448
3224,1,1,3,2.698399326
3225,3,3,4,2.699831366
3226,1,3,3,2.699578059
3227,4,3,2,2.699324324
3228,3,4,2,2.699070161
3229,3,3,3,2.697969543
3230,3,3,3,2.697713802
3231,4,4,3,2.697457627
3232,2,3,3,2.696352841
3233,2,1,4,2.696095076
3234,3,2,1,2.697536109
3235,3,4,2,2.698129252
3236,4,4,2,2.697021277
3237,4,1,1,2.695911414
3238,4,2,3,2.697357204
3239,4,4,3,2.697952218
3240,4,1,4,2.696840307
3241,1,4,3,2.698290598
3242,4,3,1,2.697177074
3243,2,1,3,2.696917808
3244,3,1,4,2.698371894
3245,4,4,2,2.699828473
3246,3,4,2,2.698712446
3247,2,3,3,2.697594502
3248,1,3,3,2.69733448
3249,2,3,3,2.69707401
3250,4,4,3,2.696813092
3251,4,1,3,2.695689655
3252,1,1,3,2.697152718
3253,4,4,3,2.698618307
3254,1,4,3,2.697493518
3255,2,3,2,2.696366782
3256,4,1,2,2.696103896
3257,2,4,3,2.697573657
3258,4,1,3,2.696444059
3259,3,4,3,2.697916667
3260,4,1,2,2.696785404
3261,1,1,3,2.69826087
3262,NA,1,3,2.699738903
3263,1,4,2,2.701219512
3264,4,3,3,2.700087184
3265,3,2,3,2.69982548
3266,3,1,3,2.700436681
3267,2,4,2,2.701923077
3268,3,1,3,2.700787402
3269,3,2,3,2.702276708
3270,4,3,3,2.7028922
3271,3,3,3,2.702631579
3272,2,1,3,2.7023705
3273,3,3,4,2.703866432
3274,1,1,3,2.703605981
3275,3,4,2,2.705105634
3276,3,2,3,2.703964758
3277,3,3,3,2.704585538
3278,4,2,3,2.704324801
3279,4,3,3,2.704946996
3280,4,4,3,2.704686118
3281,3,3,2,2.703539823
3282,3,2,3,2.703277236
3283,3,3,3,2.703900709
3284,1,3,3,2.703637977
3285,3,4,2,2.703374778
3286,2,3,3,2.702222222
3287,2,2,2,2.701957295
3288,1,1,2,2.702582369
3289,3,4,3,2.704099822
3290,3,4,4,2.7029438
3291,3,4,2,2.701785714
3292,2,1,3,2.700625559
3293,3,4,3,2.702146691
3294,3,3,4,2.700984781
3295,2,2,3,2.700716846
3296,3,NA,1,2.701345291
3297,3,3,3,2.703770197
3298,4,4,2,2.703504043
3299,1,3,2,2.702338129
3300,4,2,2,2.702070207
3301,1,1,2,2.702702703
3302,1,1,3,2.704238052
3303,3,1,2,2.705776173
3304,2,4,2,2.707317073
3305,2,4,2,2.706148282
3306,2,4,2,2.704977376
3307,1,4,3,2.703804348
3308,4,1,3,2.702629193
3309,3,3,2,2.704174229
3310,3,4,3,2.70390554
3311,4,3,3,2.702727273
3312,2,4,3,2.702456779
3313,4,4,1,2.701275046
3314,1,4,2,2.700091158
3315,2,4,3,2.698905109
3316,1,1,3,2.697716895
3317,3,1,3,2.699268739
3318,4,3,3,2.700823422
3319,4,2,2,2.700549451
3320,4,4,3,2.701191567
3321,3,1,4,2.7
3322,3,1,3,2.701561065
3323,1,4,2,2.703125
3324,2,2,3,2.701931923
3325,2,2,3,2.702578269
3326,3,4,2,2.703225806
3327,4,4,3,2.70202952
3328,2,3,3,2.700831025
3329,1,4,3,2.700554529
3330,4,2,3,2.699352451
3331,3,4,3,2.7
3332,4,4,3,2.698795181
3333,4,4,2,2.697588126
3334,3,4,3,2.69637883
3335,1,2,3,2.695167286
3336,1,1,3,2.695813953
3337,4,4,3,2.697392924
3338,4,2,4,2.696178938
3339,1,4,1,2.696828358
3340,1,4,NA,2.695611578
3341,2,1,3,2.694392523
3342,1,4,3,2.695977549
3343,4,4,2,2.694756554
3344,1,2,4,2.693533271
3345,3,3,2,2.694183865
3346,4,4,2,2.693896714
3347,3,4,2,2.692669173
3348,4,4,2,2.691439323
3349,2,3,4,2.690207156
3350,2,4,2,2.689915174
3351,3,3,3,2.688679245
3352,4,1,1,2.688385269
3353,2,3,3,2.689981096
3354,2,2,3,2.689687796
3355,3,3,3,2.690340909
3356,3,1,3,2.690047393
3357,3,2,3,2.691650854
3358,2,3,4,2.692307692
3359,4,4,1,2.692015209
3360,1,2,2,2.690770695
3361,4,3,2,2.691428571
3362,4,3,2,2.691134414
3363,2,4,3,2.690839695
3364,4,1,3,2.689589303
3365,3,2,3,2.691204589
3366,3,2,3,2.691866029
3367,1,2,2,2.692528736
3368,3,1,3,2.693192713
3369,4,1,3,2.694817658
3370,3,3,3,2.696445725
3371,4,2,4,2.696153846
3372,1,1,3,2.696823869
3373,4,4,1,2.698458574
3374,4,2,3,2.697203472
3375,3,1,4,2.697876448
3376,3,4,3,2.699516908
3377,2,4,3,2.698259188
3378,1,3,1,2.696999032
3379,3,2,2,2.696705426
3380,3,4,3,2.697381183
3381,3,3,3,2.696116505
3382,4,4,2,2.695821186
3383,4,3,3,2.694552529
3384,3,3,4,2.694255112
3385,3,3,4,2.693957115
3386,3,4,3,2.693658537
3387,4,4,3,2.692382813
3388,NA,3,3,2.691104594
3389,2,2,2,2.690802348
3390,3,3,4,2.691478942
3391,1,4,3,2.691176471
3392,3,1,3,2.689892051
3393,4,3,3,2.691552063
3394,4,1,3,2.691248771
3395,2,4,3,2.692913386
3396,4,4,3,2.691625616
3397,4,4,2,2.690335306
3398,3,2,3,2.689042448
3399,1,3,4,2.68972332
3400,3,2,3,2.689416419
3401,4,1,3,2.69009901
3402,4,4,3,2.691774034
3403,1,3,3,2.69047619
3404,4,3,3,2.690168818
3405,3,3,2,2.689860835
3406,4,3,3,2.689552239
3407,4,3,3,2.689243028
3408,3,2,1,2.6889332
3409,3,1,3,2.689620758
3410,2,4,3,2.691308691
3411,3,3,3,2.69
3412,3,3,2,2.68968969
3413,2,1,2,2.689378758
3414,4,1,3,2.69107322
3415,2,2,3,2.692771084
3416,4,4,3,2.693467337
3417,2,1,2,2.692152918
3418,1,3,3,2.693856999
3419,3,3,3,2.693548387
3420,4,3,3,2.693239152
3421,4,4,3,2.692929293
3422,1,4,3,2.691607685
3423,2,4,2,2.690283401
3424,4,3,4,2.688956434
3425,1,4,3,2.688640974
3426,3,4,3,2.687309645
3427,1,2,1,2.68597561
3428,3,2,3,2.686673449
3429,2,3,3,2.687372709
3430,2,4,3,2.687054027
3431,2,1,3,2.685714286
3432,1,4,3,2.687436159
3433,4,4,3,2.68609407
3434,4,3,3,2.684749232
3435,3,1,3,2.68442623
3436,4,1,3,2.686153846
3437,2,4,2,2.68788501
3438,4,4,4,2.686536485
3439,4,3,3,2.685185185
3440,2,4,2,2.684860968
3441,2,4,1,2.683505155
3442,2,2,3,2.682146543
3443,3,2,3,2.68285124
3444,1,3,2,2.683557394
3445,1,1,3,2.683229814
3446,3,3,3,2.684974093
3447,4,2,3,2.684647303
3448,3,3,3,2.685358255
3449,2,3,2,2.685031185
3450,4,2,2,2.684703434
3451,3,1,2,2.685416667
3452,1,3,3,2.68717414
3453,4,4,3,2.686847599
3454,3,3,3,2.685475444
3455,1,3,3,2.685146444
3456,4,4,2,2.684816754
3457,3,1,4,2.683438155
3458,3,4,3,2.685204617
3459,4,4,3,2.683823529
3460,3,1,2,2.682439537
3461,4,1,3,2.684210526
3462,1,3,4,2.685985248
3463,2,1,2,2.685654008
3464,1,1,3,2.687434002
3465,3,1,2,2.689217759
3466,2,3,3,2.691005291
3467,3,3,2,2.690677966
3468,1,4,3,2.690349947
3469,1,3,3,2.68895966
3470,4,2,3,2.688629118
3471,3,3,4,2.689361702
3472,2,1,3,2.689030884
3473,4,4,3,2.690831557
3474,4,1,3,2.689434365
3475,1,3,3,2.691239316
3476,1,3,2,2.690909091
3477,1,4,2,2.690578158
3478,4,4,3,2.689174705
3479,4,4,4,2.68776824
3480,1,3,2,2.686358754
3481,1,2,3,2.686021505
3482,4,1,3,2.686759957
3483,1,2,3,2.688577586
3484,4,3,3,2.689320388
3485,4,2,3,2.688984881
3486,3,4,3,2.68972973
3487,1,4,2,2.688311688
3488,2,3,3,2.686890574
3489,2,2,3,2.686550976
3490,3,3,3,2.687296417
3491,3,4,3,2.686956522
3492,4,2,2,2.685527748
3493,1,3,3,2.68627451
3494,4,2,3,2.685932388
3495,3,1,3,2.686681223
3496,1,4,3,2.68852459
3497,3,3,4,2.687089716
3498,4,2,4,2.686746988
3499,3,2,2,2.6875
3500,1,4,3,2.688254665
3501,3,4,3,2.686813187
3502,1,2,1,2.685368537
3503,4,4,3,2.686123348
3504,4,2,3,2.684674752
3505,4,3,2,2.685430464
3506,4,2,2,2.685082873
3507,2,4,3,2.685840708
3508,2,4,2,2.684385382
3509,3,3,4,2.682926829
3510,3,3,3,2.682574917
3511,3,3,3,2.682222222
3512,1,1,3,2.681868743
3513,2,4,3,2.683741648
3514,3,3,2,2.682274247
3515,3,4,3,2.681919643
3516,4,3,3,2.680446927
3517,2,3,2,2.680089485
3518,3,3,1,2.679731243
3519,4,1,1,2.679372197
3520,2,3,2,2.681257015
3521,3,1,2,2.680898876
3522,2,1,4,2.682789651
3523,4,3,3,2.684684685
3524,4,2,3,2.6843292
3525,3,4,2,2.68510158
3526,1,4,3,2.683615819
3527,3,NA,3,2.682126697
3528,3,4,1,2.685164213
3529,3,2,4,2.683673469
3530,4,1,3,2.684449489
3531,4,4,4,2.686363636
3532,1,3,2,2.68486917
3533,3,1,3,2.684510251
3534,4,1,3,2.686431015
3535,NA,4,3,2.688356164
3536,3,1,3,2.686857143
3537,1,3,2,2.688787185
3538,4,4,2,2.688430699
3539,1,3,2,2.686926606
3540,3,3,3,2.686567164
3541,4,3,3,2.686206897
3542,2,4,2,2.6858458
3543,3,4,3,2.684331797
3544,3,1,3,2.682814302
3545,4,3,3,2.684757506
3546,2,3,3,2.684393064
3547,1,1,1,2.684027778
3548,3,1,3,2.685979143
3549,2,2,3,2.687935035
3550,4,1,3,2.68873403
3551,4,1,3,2.690697674
3552,4,2,3,2.692665891
3553,3,1,3,2.693473193
3554,4,2,1,2.695449242
3555,2,3,2,2.696261682
3556,3,3,3,2.695906433
3557,3,3,2,2.695550351
3558,4,4,3,2.695193435
3559,3,4,3,2.693661972
3560,4,4,2,2.69212691
3561,4,1,4,2.690588235
3562,2,4,3,2.692579505
3563,3,2,3,2.691037736
3564,4,3,3,2.691853601
3565,3,1,3,2.691489362
3566,1,4,3,2.693491124
3567,2,2,4,2.691943128
3568,3,4,3,2.692763938
3569,4,2,3,2.691211401
3570,1,1,3,2.692033294
3571,3,4,2,2.694047619
3572,1,1,2,2.692491061
3573,4,3,1,2.69451074
3574,1,4,3,2.694145759
3575,1,2,4,2.692583732
3576,1,4,3,2.693413174
3577,4,4,3,2.691846523
3578,3,1,2,2.69027611
3579,3,1,3,2.692307692
3580,3,4,3,2.694344164
3581,3,4,3,2.692771084
3582,1,3,4,2.69119421
3583,3,2,2,2.690821256
3584,4,2,2,2.69165659
3585,1,3,3,2.692493947
3586,3,4,3,2.692121212
3587,4,4,4,2.690533981
3588,4,4,2,2.688942892
3589,3,3,2,2.687347932
3590,2,2,3,2.686967113
3591,4,3,3,2.687804878
3592,2,4,3,2.687423687
3593,4,3,3,2.685819071
3594,3,4,3,2.685434517
3595,3,4,2,2.683823529
3596,1,2,3,2.682208589
3597,4,2,3,2.683046683
3598,1,3,1,2.683886839
3599,4,2,3,2.683497537
3600,3,1,3,2.684340321
3601,4,2,2,2.686419753
3602,4,4,2,2.687268232
3603,3,2,4,2.685643564
3604,4,3,2,2.686493185
3605,3,1,2,2.686104218
3606,3,2,4,2.688198758
3607,3,3,3,2.689054726
3608,2,2,3,2.688667497
3609,4,4,4,2.689526185
3610,3,2,3,2.687890137
3611,1,4,3,2.68875
3612,4,4,3,2.687108886
3613,2,3,2,2.685463659
3614,3,3,3,2.685069009
3615,2,3,3,2.684673367
3616,4,1,2,2.68427673
3617,4,2,2,2.686397985
3618,3,4,4,2.687263556
3619,2,2,3,2.685606061
3620,3,2,3,2.686472819
3621,1,3,3,2.687341772
3622,4,3,3,2.686945501
3623,3,1,3,2.686548223
3624,1,4,3,2.688691233
3625,4,3,3,2.687022901
3626,4,1,4,2.686624204
3627,3,4,3,2.68877551
3628,4,1,3,2.687100894
3629,4,2,3,2.689258312
3630,2,2,2,2.690140845
3631,2,1,3,2.691025641
3632,1,3,3,2.693196406
3633,4,3,2,2.692802057
3634,3,2,3,2.692406692
3635,4,2,4,2.693298969
3636,1,1,4,2.694193548
3637,3,3,2,2.696382429
3638,4,3,3,2.695989651
3639,4,2,3,2.695595855
3640,3,3,3,2.696498054
3641,4,4,2,2.696103896
3642,3,4,3,2.694408322
3643,3,1,3,2.692708333
3644,3,3,3,2.694915254
3645,3,2,3,2.694516971
3646,2,1,3,2.695424837
3647,3,1,4,2.697643979
3648,4,4,2,2.699868938
3649,3,1,2,2.69816273
3650,2,2,3,2.700394218
3651,1,1,2,2.701315789
3652,4,4,3,2.703557312
3653,3,4,3,2.701846966
3654,4,2,2,2.7001321
3655,4,4,NA,2.701058201
3656,4,4,3,2.699337748
3657,4,4,3,2.697612732
3658,1,3,2,2.695883134
3659,4,2,3,2.695478723
3660,1,3,3,2.696404794
3661,2,3,3,2.696
3662,2,3,3,2.695594126
3663,3,4,4,2.695187166
3664,4,3,2,2.693440428
3665,4,3,3,2.693029491
3666,3,4,4,2.69261745
3667,3,1,3,2.690860215
3668,4,3,2,2.693135935
3669,1,4,4,2.692722372
3670,2,2,3,2.690958165
3671,4,4,2,2.691891892
3672,3,3,3,2.690121786
3673,2,4,4,2.689701897
3674,3,2,2,2.687924016
3675,3,3,3,2.688858696
3676,1,3,2,2.688435374
3677,4,3,2,2.688010899
3678,1,3,1,2.687585266
3679,4,4,3,2.68715847
3680,4,3,3,2.685362517
3681,1,4,3,2.684931507
3682,NA,1,3,2.683127572
3683,3,1,1,2.68543956
3684,1,3,3,2.687757909
3685,3,4,3,2.687327824
3686,1,4,2,2.685517241
3687,3,1,3,2.683701657
3688,2,1,2,2.686030429
3689,1,1,3,2.688365651
3690,3,4,3,2.690707351
3691,4,4,2,2.688888889
3692,4,1,3,2.687065369
3693,2,4,4,2.689415042
3694,1,2,3,2.687587169
3695,2,3,3,2.688547486
3696,4,1,3,2.688111888
3697,1,2,4,2.69047619
3698,4,1,3,2.6914446
3699,1,2,4,2.693820225
3700,2,1,4,2.694796062
3701,1,4,2,2.697183099
3702,3,1,2,2.695345557
3703,1,4,2,2.697740113
3704,1,1,3,2.695898161
3705,3,3,1,2.698300283
3706,1,1,4,2.69787234
3707,1,3,4,2.700284091
3708,4,3,3,2.699857752
3709,4,4,2,2.699430199
3710,4,2,2,2.697574893
3711,2,3,2,2.698571429
3712,3,3,4,2.6981402
3713,1,4,3,2.697707736
3714,1,4,4,2.695839311
3715,1,1,4,2.693965517
3716,3,2,3,2.696402878
3717,2,1,3,2.69740634
3718,4,2,3,2.6998557
3719,2,4,1,2.700867052
3720,2,4,4,2.698986975
3721,3,1,3,2.697101449
3722,1,3,3,2.699564586
3723,4,2,3,2.699127907
3724,4,1,3,2.70014556
3725,3,3,3,2.702623907
3726,4,2,2,2.702189781
3727,1,3,2,2.703216374
3728,3,3,4,2.702781845
3729,4,2,2,2.702346041
3730,4,1,3,2.703377386
3731,4,1,3,2.705882353
3732,4,3,2,2.708394698
3733,1,4,3,2.707964602
3734,1,3,2,2.70605613
3735,3,3,2,2.705621302
3736,2,3,2,2.705185185
3737,3,2,3,2.704747774
3738,2,1,2,2.705794948
3739,1,3,4,2.708333333
3740,1,2,1,2.707898659
3741,1,2,4,2.708955224
3742,4,3,3,2.710014948
3743,2,1,2,2.709580838
3744,4,2,3,2.712143928
3745,2,3,2,2.713213213
3746,3,3,3,2.712781955
3747,3,3,4,2.712349398
3748,4,3,3,2.711915535
3749,1,2,3,2.711480363
3750,3,3,2,2.712556732
3751,3,1,2,2.712121212
3752,1,3,1,2.714719272
3753,3,1,3,2.714285714
3754,3,1,3,2.716894977
3755,4,2,3,2.719512195
3756,3,2,2,2.720610687
3757,4,3,3,2.721712538
3758,3,4,4,2.721286371
3759,2,4,3,2.719325153
3760,1,1,1,2.717357911
3761,4,1,4,2.72
3762,2,2,3,2.722650231
3763,3,2,4,2.723765432
3764,4,2,1,2.72488408
3765,1,3,3,2.726006192
3766,4,1,1,2.725581395
3767,4,3,3,2.72826087
3768,4,3,1,2.727838258
3769,3,4,3,2.72741433
3770,2,3,3,2.725429017
3771,3,2,3,2.725
3772,1,4,3,2.726134585
3773,3,1,3,2.724137931
3774,4,2,3,2.726844584
3775,4,4,3,2.727987421
3776,4,4,1,2.725984252
3777,1,1,4,2.723974763
3778,2,3,3,2.726698262
3779,3,NA,3,2.726265823
